customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges.Monthly,account_Charges.Total,tipo_de_servicio,valor
1447-GIQMR,Yes,Male,0,Yes,No,1,Month-to-month,Yes,Electronic check,69.15,69.15,internet_StreamingMovies,Yes
1447-PJGGA,Yes,Female,0,No,No,57,Two year,Yes,Electronic check,95.25,5464.65,internet_StreamingMovies,Yes
1448-PWKYE,Yes,Male,0,Yes,Yes,1,Month-to-month,No,Electronic check,80.0,80.0,internet_StreamingMovies,Yes
1450-GALXR,Yes,Female,0,No,No,10,Month-to-month,Yes,Electronic check,98.5,1058.25,internet_StreamingMovies,Yes
1450-SKCVI,Yes,Female,0,No,No,56,Month-to-month,Yes,Electronic check,73.85,4092.85,internet_StreamingMovies,Yes
1455-ESIQH,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,89.1,89.1,internet_StreamingMovies,Yes
1455-UGQVH,Yes,Male,0,Yes,No,10,Month-to-month,Yes,Electronic check,98.5,1037.75,internet_StreamingMovies,Yes
1465-VINDH,Yes,Female,0,Yes,Yes,10,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,internet_StreamingMovies,Yes
1481-ZUWZA,Yes,Male,0,No,No,28,Month-to-month,Yes,Credit card (automatic),94.5,2659.4,internet_StreamingMovies,Yes
1496-GGSUK,Yes,Female,1,No,No,1,Month-to-month,Yes,Mailed check,25.7,25.7,internet_StreamingMovies,Yes
1501-SGHBW,Yes,Male,0,No,No,2,Month-to-month,No,Mailed check,45.85,81.0,internet_StreamingMovies,Yes
1502-XFCVR,Yes,Female,0,No,No,58,One year,Yes,Electronic check,106.45,6145.85,internet_StreamingMovies,Yes
1513-XNPPH,Yes,Female,0,No,No,12,Month-to-month,Yes,Electronic check,89.4,1095.65,internet_StreamingMovies,Yes
1518-VOWAV,Yes,Female,0,No,No,9,Month-to-month,Yes,Electronic check,74.65,703.55,internet_StreamingMovies,Yes
1522-VVDMG,Yes,Male,0,Yes,Yes,7,Month-to-month,Yes,Electronic check,89.75,608.8,internet_StreamingMovies,Yes
1527-SXDPN,Yes,Male,0,Yes,Yes,52,Two year,Yes,Bank transfer (automatic),96.25,4990.25,internet_StreamingMovies,Yes
1541-ETJZO,Yes,Male,0,No,No,1,Month-to-month,No,Mailed check,62.05,62.05,internet_StreamingMovies,Yes
1550-LOAHA,Yes,Female,0,Yes,No,32,Month-to-month,No,Bank transfer (automatic),84.15,2585.95,internet_StreamingMovies,Yes
1555-DJEQW,Yes,Female,0,Yes,Yes,70,Two year,Yes,Bank transfer (automatic),114.2,7723.9,internet_StreamingMovies,Yes
1564-NTYXF,Yes,Female,1,No,No,13,Month-to-month,Yes,Electronic check,82.0,1127.2,internet_StreamingMovies,Yes
1565-RHDJD,Yes,Female,0,No,Yes,4,Month-to-month,No,Bank transfer (automatic),84.05,333.55,internet_StreamingMovies,Yes
1567-DSCIC,Yes,Male,0,No,No,8,Month-to-month,Yes,Electronic check,94.0,773.65,internet_StreamingMovies,Yes
1569-TTNYJ,Yes,Male,0,Yes,No,5,Month-to-month,Yes,Electronic check,78.75,412.1,internet_StreamingMovies,Yes
1571-SAVHK,Yes,Male,0,No,No,12,Month-to-month,Yes,Mailed check,99.95,1132.75,internet_StreamingMovies,Yes
1579-KLYDT,Yes,Male,0,No,No,7,Month-to-month,Yes,Electronic check,90.45,593.45,internet_StreamingMovies,Yes
1582-RAFML,Yes,Male,0,No,No,1,Month-to-month,No,Mailed check,60.1,60.1,internet_StreamingMovies,Yes
1583-IHQZE,Yes,Male,0,No,No,12,Month-to-month,Yes,Mailed check,112.95,1384.75,internet_StreamingMovies,Yes
1585-MQSSU,Yes,Male,0,No,No,17,Month-to-month,No,Mailed check,51.5,900.5,internet_StreamingMovies,Yes
1587-FKLZB,Yes,Male,1,Yes,Yes,66,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,internet_StreamingMovies,Yes
1589-AGTLK,Yes,Male,0,No,No,3,Month-to-month,Yes,Electronic check,45.35,141.5,internet_StreamingMovies,Yes
1591-NFNLQ,Yes,Male,0,No,No,51,Month-to-month,No,Credit card (automatic),80.0,4242.35,internet_StreamingMovies,Yes
1596-BBVTG,Yes,Male,0,No,No,35,Month-to-month,No,Credit card (automatic),75.35,2636.05,internet_StreamingMovies,Yes
1597-FZREH,Yes,Female,0,No,No,2,Month-to-month,No,Electronic check,76.4,160.8,internet_StreamingMovies,Yes
1597-LHYNC,Yes,Female,1,No,No,26,Month-to-month,Yes,Electronic check,95.0,2497.2,internet_StreamingMovies,Yes
1602-IJQQE,Yes,Female,0,No,No,4,Month-to-month,No,Electronic check,75.35,338.1,internet_StreamingMovies,Yes
1612-EOHDH,Yes,Female,0,No,No,1,Month-to-month,No,Electronic check,45.15,45.15,internet_StreamingMovies,Yes
1618-CFHME,Yes,Female,0,No,No,2,Month-to-month,Yes,Electronic check,75.9,143.35,internet_StreamingMovies,Yes
1623-NLDOT,Yes,Female,0,Yes,No,42,One year,No,Mailed check,33.55,1445.3,internet_StreamingMovies,Yes
1624-NALOJ,Yes,Male,1,No,No,5,Month-to-month,Yes,Electronic check,89.8,502.6,internet_StreamingMovies,Yes
1624-WOIWJ,Yes,Female,0,No,No,10,Month-to-month,Yes,Mailed check,84.7,832.05,internet_StreamingMovies,Yes
1625-JAIIY,Yes,Female,0,Yes,Yes,68,One year,Yes,Electronic check,83.0,5685.8,internet_StreamingMovies,Yes
1626-ERCMM,Yes,Male,1,Yes,No,20,Month-to-month,Yes,Electronic check,94.55,1899.65,internet_StreamingMovies,Yes
1644-IRKSF,Yes,Female,0,Yes,Yes,33,One year,Yes,Electronic check,93.8,3124.5,internet_StreamingMovies,Yes
1658-BYGOY,Yes,Male,1,No,No,18,Month-to-month,Yes,Electronic check,95.45,1752.55,internet_StreamingMovies,Yes
1660-HSOOQ,Yes,Male,0,No,No,1,Month-to-month,Yes,Mailed check,49.65,49.65,internet_StreamingMovies,Yes
1670-SVOWZ,Yes,Female,0,Yes,Yes,14,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,internet_StreamingMovies,Yes
1678-FYZOW,Yes,Female,0,No,No,3,Month-to-month,Yes,Electronic check,79.4,244.65,internet_StreamingMovies,Yes
1689-MRZQR,Yes,Male,0,Yes,Yes,34,Month-to-month,No,Electronic check,78.3,2564.3,internet_StreamingMovies,Yes
1699-HPSBG,Yes,Male,0,No,No,12,One year,Yes,Electronic check,59.8,727.8,internet_StreamingMovies,Yes
1704-NRWYE,Yes,Female,1,No,No,9,Month-to-month,Yes,Electronic check,80.85,751.65,internet_StreamingMovies,Yes
1723-HKXJQ,Yes,Male,0,No,No,42,Month-to-month,Yes,Electronic check,101.75,4273.45,internet_StreamingMovies,Yes
1724-BQUHA,Yes,Male,1,No,No,5,Month-to-month,Yes,Electronic check,89.5,477.7,internet_StreamingMovies,Yes
1725-IQNIY,Yes,Male,0,Yes,No,54,Two year,No,Bank transfer (automatic),109.75,6110.2,internet_StreamingMovies,Yes
1731-TVIUK,Yes,Female,0,No,No,4,Month-to-month,Yes,Electronic check,93.5,362.2,internet_StreamingMovies,Yes
1732-VHUBQ,Yes,Female,1,Yes,Yes,47,Month-to-month,No,Bank transfer (automatic),70.55,3309.25,internet_StreamingMovies,Yes
1740-CSDJP,Yes,Male,0,No,No,1,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,internet_StreamingMovies,Yes
1750-CSKKM,Yes,Male,0,No,Yes,9,Month-to-month,No,Electronic check,55.35,449.75,internet_StreamingMovies,Yes
1761-AEZZR,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,79.55,79.55,internet_StreamingMovies,Yes
1768-ZAIFU,Yes,Female,1,No,No,1,Month-to-month,Yes,Electronic check,25.2,25.2,internet_StreamingMovies,Yes
1771-OADNZ,Yes,Male,1,Yes,No,29,Month-to-month,Yes,Electronic check,95.9,2745.2,internet_StreamingMovies,Yes
1792-UXAFY,Yes,Female,1,No,No,17,Month-to-month,Yes,Electronic check,89.15,1496.9,internet_StreamingMovies,Yes
1794-HBQTJ,Yes,Female,0,No,No,1,Month-to-month,Yes,Credit card (automatic),48.6,48.6,internet_StreamingMovies,Yes
1809-DMJHQ,Yes,Female,0,No,Yes,5,Month-to-month,No,Mailed check,46.0,221.7,internet_StreamingMovies,Yes
1820-TQVEV,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,69.55,69.55,internet_StreamingMovies,Yes
1833-VGRUM,Yes,Female,1,No,No,1,Month-to-month,Yes,Electronic check,74.2,74.2,internet_StreamingMovies,Yes
1842-EZJMK,Yes,Male,0,Yes,Yes,50,Month-to-month,No,Electronic check,103.7,5071.05,internet_StreamingMovies,Yes
1846-XWOQN,Yes,Female,1,No,No,1,Month-to-month,Yes,Electronic check,70.15,70.15,internet_StreamingMovies,Yes
1853-UDXBW,Yes,Male,0,Yes,Yes,1,Month-to-month,Yes,Electronic check,70.0,70.0,internet_StreamingMovies,Yes
1862-SKORY,Yes,Female,1,Yes,No,40,Month-to-month,Yes,Electronic check,39.3,1637.4,internet_StreamingMovies,Yes
1866-RZZQS,Yes,Male,1,No,No,41,Month-to-month,Yes,Electronic check,98.4,4187.75,internet_StreamingMovies,Yes
1867-BDVFH,Yes,Male,0,Yes,Yes,11,Month-to-month,Yes,Electronic check,74.35,834.2,internet_StreamingMovies,Yes
1871-MOWRM,Yes,Male,0,Yes,No,12,Month-to-month,No,Bank transfer (automatic),80.85,866.45,internet_StreamingMovies,Yes
1875-QIVME,Yes,Female,0,Yes,No,2,Month-to-month,Yes,Electronic check,104.4,242.8,internet_StreamingMovies,Yes
1891-FZYSA,Yes,Male,1,Yes,No,69,Month-to-month,Yes,Electronic check,89.95,6143.15,internet_StreamingMovies,Yes
1891-UAWWU,Yes,Female,1,Yes,No,20,Month-to-month,No,Electronic check,90.8,1951.0,internet_StreamingMovies,Yes
1894-IGFSG,Yes,Female,0,No,No,22,Month-to-month,No,Electronic check,89.25,1907.85,internet_StreamingMovies,Yes
1899-VXWXM,Yes,Male,0,No,No,48,One year,Yes,Credit card (automatic),106.1,5082.8,internet_StreamingMovies,Yes
1902-XBTFB,Yes,Male,0,No,Yes,22,Month-to-month,Yes,Electronic check,89.4,2001.5,internet_StreamingMovies,Yes
1907-UBQFC,Yes,Male,1,No,No,10,Month-to-month,Yes,Electronic check,72.85,688.65,internet_StreamingMovies,Yes
1915-IOFGU,Yes,Female,0,No,No,1,Month-to-month,No,Electronic check,70.5,70.5,internet_StreamingMovies,Yes
1918-ZBFQJ,Yes,Female,0,No,No,13,Month-to-month,Yes,Electronic check,79.25,1111.65,internet_StreamingMovies,Yes
1925-TIBLE,Yes,Female,0,Yes,No,7,Month-to-month,Yes,Electronic check,86.5,582.5,internet_StreamingMovies,Yes
1963-SVUCV,Yes,Male,0,No,No,1,Month-to-month,No,Electronic check,45.3,45.3,internet_StreamingMovies,Yes
1965-AKTSX,Yes,Female,1,No,No,14,Month-to-month,Yes,Electronic check,78.95,1101.85,internet_StreamingMovies,Yes
1965-DDBWU,Yes,Male,0,No,No,16,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,internet_StreamingMovies,Yes
1976-CFOCS,Yes,Female,1,Yes,No,1,Month-to-month,No,Electronic check,46.0,46.0,internet_StreamingMovies,Yes
1977-STDKI,Yes,Female,1,No,No,1,Month-to-month,Yes,Electronic check,73.0,73.0,internet_StreamingMovies,Yes
1980-KXVPM,Yes,Female,1,No,No,3,Month-to-month,Yes,Credit card (automatic),75.05,256.25,internet_StreamingMovies,Yes
1981-INRFU,Yes,Female,0,No,No,2,Month-to-month,Yes,Electronic check,79.75,164.5,internet_StreamingMovies,Yes
1984-FCOWB,Yes,Female,0,Yes,No,70,One year,Yes,Electronic check,109.5,7674.55,internet_StreamingMovies,Yes
1989-PRJHP,Yes,Male,1,Yes,No,27,Month-to-month,Yes,Electronic check,75.5,1893.95,internet_StreamingMovies,Yes
2003-CKLOR,Yes,Male,0,No,No,66,Month-to-month,No,Electronic check,99.5,6710.5,internet_StreamingMovies,Yes
2004-OCQXK,Yes,Female,0,No,No,1,Month-to-month,Yes,Electronic check,81.95,81.95,internet_StreamingMovies,Yes
2011-TRQYE,Yes,Male,0,No,No,18,Month-to-month,Yes,Credit card (automatic),33.5,600.0,internet_StreamingMovies,Yes
2012-NWRPA,Yes,Female,1,Yes,No,11,Month-to-month,Yes,Electronic check,99.55,1131.2,internet_StreamingMovies,Yes
2013-SGDXK,Yes,Female,0,No,No,1,Month-to-month,No,Electronic check,84.3,84.3,internet_StreamingMovies,Yes
2024-BASKD,Yes,Female,0,No,No,1,Month-to-month,Yes,Mailed check,74.6,74.6,internet_StreamingMovies,Yes
2025-JKFWI,Yes,Male,0,No,No,13,Month-to-month,Yes,Mailed check,99.0,1301.7,internet_StreamingMovies,Yes
2026-TGDHM,Yes,Female,0,No,No,7,Month-to-month,Yes,Electronic check,79.3,523.15,internet_StreamingMovies,Yes
2027-FECZV,Yes,Male,0,No,No,12,Month-to-month,Yes,Electronic check,106.7,1253.9,internet_StreamingMovies,Yes
2027-OAQQC,Yes,Female,0,No,No,43,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,internet_StreamingMovies,Yes
2034-CGRHZ,Yes,Male,1,No,No,24,Month-to-month,Yes,Credit card (automatic),102.95,2496.7,internet_StreamingMovies,Yes
2034-GDRCN,Yes,Female,0,No,No,2,Month-to-month,Yes,Electronic check,90.4,168.2,internet_StreamingMovies,Yes
2037-SGXHH,Yes,Male,0,Yes,Yes,38,Month-to-month,Yes,Electronic check,94.65,3624.3,internet_StreamingMovies,Yes
2037-XJFUP,Yes,Male,0,Yes,No,33,One year,Yes,Electronic check,95.8,3036.75,internet_StreamingMovies,Yes
2055-PDADH,Yes,Female,1,No,No,3,Month-to-month,Yes,Electronic check,70.4,204.7,internet_StreamingMovies,Yes
2057-ZBLPD,Yes,Female,0,Yes,No,21,Month-to-month,Yes,Electronic check,86.5,1808.7,internet_StreamingMovies,Yes
2058-DCJBE,Yes,Male,0,No,No,5,Month-to-month,Yes,Electronic check,69.75,324.6,internet_StreamingMovies,Yes
2070-FNEXE,Yes,Female,1,No,No,7,Month-to-month,No,Bank transfer (automatic),76.45,503.6,internet_StreamingMovies,Yes
2074-GKOWZ,Yes,Male,0,Yes,Yes,2,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,internet_StreamingMovies,Yes
2079-FBMZK,Yes,Female,0,No,No,6,Month-to-month,Yes,Mailed check,69.25,418.4,internet_StreamingMovies,Yes
2082-CEFLT,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,45.6,45.6,internet_StreamingMovies,Yes
2082-OJVTK,Yes,Male,0,Yes,Yes,29,Month-to-month,Yes,Electronic check,89.2,2698.35,internet_StreamingMovies,Yes
2091-MJTFX,Yes,Female,0,Yes,Yes,30,Month-to-month,No,Credit card (automatic),51.2,1561.5,internet_StreamingMovies,Yes
2091-RFFBA,Yes,Female,1,No,No,31,Month-to-month,Yes,Electronic check,73.9,2217.15,internet_StreamingMovies,Yes
2100-BDNSN,Yes,Female,0,Yes,No,5,Month-to-month,No,Bank transfer (automatic),67.95,350.3,internet_StreamingMovies,Yes
2108-XWMPY,Yes,Male,0,No,No,3,Month-to-month,Yes,Mailed check,35.45,106.85,internet_StreamingMovies,Yes
2108-YKQTY,Yes,Female,0,No,No,4,Month-to-month,No,Credit card (automatic),50.7,151.3,internet_StreamingMovies,Yes
2114-MGINA,Yes,Female,0,No,No,14,Month-to-month,Yes,Mailed check,89.8,1129.1,internet_StreamingMovies,Yes
2115-BFTIW,Yes,Male,0,No,No,25,Month-to-month,No,Mailed check,70.95,1767.35,internet_StreamingMovies,Yes
2135-RXIHG,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,45.65,45.65,internet_StreamingMovies,Yes
2141-RRYGO,Yes,Female,0,No,No,4,Month-to-month,Yes,Bank transfer (automatic),68.65,261.25,internet_StreamingMovies,Yes
2150-UWTFY,Yes,Female,0,Yes,Yes,22,Month-to-month,No,Mailed check,61.15,1422.05,internet_StreamingMovies,Yes
2153-MREFK,Yes,Female,0,Yes,No,37,One year,Yes,Electronic check,99.2,3754.6,internet_StreamingMovies,Yes
2154-KVJFF,Yes,Female,0,No,No,15,Month-to-month,Yes,Electronic check,79.75,1111.85,internet_StreamingMovies,Yes
2157-MXBJS,Yes,Male,0,Yes,No,13,One year,Yes,Mailed check,75.3,989.45,internet_StreamingMovies,Yes
2165-VOEGB,Yes,Female,0,No,Yes,46,One year,Yes,Bank transfer (automatic),105.2,4822.85,internet_StreamingMovies,Yes
2180-DXNEG,Yes,Female,0,No,No,12,Month-to-month,Yes,Electronic check,96.0,1062.1,internet_StreamingMovies,Yes
2187-LZGPL,Yes,Female,0,No,No,7,Month-to-month,Yes,Credit card (automatic),40.1,293.3,internet_StreamingMovies,Yes
2189-UXTKY,Yes,Female,0,Yes,No,22,Month-to-month,Yes,Electronic check,79.2,1742.75,internet_StreamingMovies,Yes
2189-WWOEW,Yes,Female,0,No,Yes,15,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,internet_StreamingMovies,Yes
2195-ZRVAX,Yes,Female,0,Yes,No,47,Month-to-month,Yes,Electronic check,85.3,4045.65,internet_StreamingMovies,Yes
2202-CUYXZ,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,84.85,84.85,internet_StreamingMovies,Yes
2205-YMZZJ,Yes,Male,1,No,No,7,Month-to-month,Yes,Electronic check,84.8,546.95,internet_StreamingMovies,Yes
2207-NHRJK,Yes,Male,0,No,No,1,Month-to-month,No,Electronic check,50.8,50.8,internet_StreamingMovies,Yes
2207-OBZNX,Yes,Male,0,No,No,7,Month-to-month,Yes,Mailed check,51.0,354.05,internet_StreamingMovies,Yes
2219-MVUSO,Yes,Male,0,No,No,8,Month-to-month,Yes,Mailed check,45.15,438.4,internet_StreamingMovies,Yes
2225-ZRGSG,Yes,Female,0,Yes,Yes,70,Two year,No,Bank transfer (automatic),93.9,6579.05,internet_StreamingMovies,Yes
2232-DMLXU,Yes,Female,0,Yes,No,1,Month-to-month,No,Mailed check,55.2,55.2,internet_StreamingMovies,Yes
2235-ZGKPT,Yes,Female,0,Yes,Yes,4,Month-to-month,No,Mailed check,50.85,239.55,internet_StreamingMovies,Yes
2237-ZFSMY,Yes,Female,0,No,No,39,One year,Yes,Electronic check,95.55,3692.85,internet_StreamingMovies,Yes
2239-JALAW,Yes,Male,0,No,No,58,One year,Yes,Bank transfer (automatic),103.25,6017.65,internet_StreamingMovies,Yes
2249-YPRNG,Yes,Female,0,Yes,Yes,20,Month-to-month,Yes,Bank transfer (automatic),105.85,2239.65,internet_StreamingMovies,Yes
2260-USTRB,Yes,Female,1,No,No,2,Month-to-month,Yes,Bank transfer (automatic),70.2,115.95,internet_StreamingMovies,Yes
2265-CYWIV,Yes,Female,1,Yes,No,4,Month-to-month,Yes,Electronic check,99.6,347.65,internet_StreamingMovies,Yes
2272-QAGFO,Yes,Female,1,No,No,14,Month-to-month,Yes,Electronic check,74.3,1096.25,internet_StreamingMovies,Yes
2276-YDAVZ,Yes,Female,0,No,No,3,Month-to-month,Yes,Credit card (automatic),75.1,270.7,internet_StreamingMovies,Yes
2302-ANTDP,Yes,Female,1,Yes,No,48,Month-to-month,No,Electronic check,117.45,5438.9,internet_StreamingMovies,Yes
2309-OSFEU,Yes,Male,0,No,No,10,Month-to-month,Yes,Mailed check,33.9,298.45,internet_StreamingMovies,Yes
2311-QYMUQ,Yes,Female,0,Yes,Yes,16,Month-to-month,Yes,Credit card (automatic),89.45,1430.25,internet_StreamingMovies,Yes
2321-OMBXY,Yes,Female,0,Yes,Yes,38,One year,No,Credit card (automatic),80.3,3058.65,internet_StreamingMovies,Yes
2325-ZUSFD,Yes,Female,0,Yes,Yes,57,One year,Yes,Bank transfer (automatic),70.1,3913.3,internet_StreamingMovies,Yes
2344-JMOGN,Yes,Male,0,Yes,No,9,Month-to-month,Yes,Mailed check,94.85,890.6,internet_StreamingMovies,Yes
2357-COQEK,Yes,Female,1,No,No,28,Month-to-month,Yes,Electronic check,103.3,2890.65,internet_StreamingMovies,Yes
2359-KMGLI,Yes,Male,0,No,No,24,Month-to-month,Yes,Electronic check,80.25,1861.5,internet_StreamingMovies,Yes
2359-QWQUL,Yes,Female,0,Yes,No,39,One year,Yes,Credit card (automatic),104.7,4134.85,internet_StreamingMovies,Yes
2362-IBOOY,Yes,Male,0,No,No,36,Month-to-month,Yes,Electronic check,84.75,3050.15,internet_StreamingMovies,Yes
2369-UAPKZ,Yes,Male,0,No,No,5,Month-to-month,No,Mailed check,104.1,541.9,internet_StreamingMovies,Yes
2372-HWUHI,Yes,Male,0,No,No,2,Month-to-month,No,Electronic check,44.35,81.25,internet_StreamingMovies,Yes
2379-ENZGV,Yes,Male,0,No,No,6,Month-to-month,Yes,Electronic check,84.85,523.5,internet_StreamingMovies,Yes
2382-BCKQJ,Yes,Female,0,No,Yes,62,One year,Yes,Electronic check,100.15,6413.65,internet_StreamingMovies,Yes
2386-LAHRK,Yes,Male,0,No,No,1,Month-to-month,Yes,Mailed check,53.5,53.5,internet_StreamingMovies,Yes
2391-SOORI,Yes,Male,0,No,Yes,4,Month-to-month,No,Electronic check,49.35,219.65,internet_StreamingMovies,Yes
2397-BRLOM,Yes,Male,1,Yes,Yes,8,Month-to-month,Yes,Credit card (automatic),80.45,583.45,internet_StreamingMovies,Yes
2398-YPMUR,Yes,Female,1,Yes,No,13,Month-to-month,Yes,Electronic check,70.15,916.75,internet_StreamingMovies,Yes
2403-BCASL,Yes,Male,1,Yes,Yes,41,One year,Yes,Electronic check,111.95,4534.9,internet_StreamingMovies,Yes
2408-TZMJL,Yes,Male,0,Yes,No,59,One year,Yes,Electronic check,110.15,6448.05,internet_StreamingMovies,Yes
2408-WITXK,Yes,Female,1,No,No,10,Month-to-month,Yes,Electronic check,34.7,329.8,internet_StreamingMovies,Yes
2430-USGXP,Yes,Male,0,Yes,No,24,Month-to-month,Yes,Electronic check,101.05,2391.8,internet_StreamingMovies,Yes
2433-KMEAS,Yes,Male,0,No,No,22,Month-to-month,Yes,Electronic check,54.45,1127.35,internet_StreamingMovies,Yes
2446-BEGGB,Yes,Female,1,No,No,6,Month-to-month,Yes,Electronic check,98.25,560.6,internet_StreamingMovies,Yes
2446-PLQVO,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,70.3,70.3,internet_StreamingMovies,Yes
2454-RPBRZ,Yes,Female,1,Yes,No,12,Month-to-month,Yes,Electronic check,98.1,1060.2,internet_StreamingMovies,Yes
2460-FPSYH,Yes,Female,1,No,No,40,Month-to-month,Yes,Electronic check,55.8,2109.35,internet_StreamingMovies,Yes
2462-XIIJB,Yes,Male,0,No,No,5,Month-to-month,Yes,Electronic check,92.5,452.7,internet_StreamingMovies,Yes
2472-OVKUP,Yes,Male,0,Yes,No,6,Month-to-month,Yes,Electronic check,91.0,531.0,internet_StreamingMovies,Yes
2474-BRUCM,Yes,Male,1,Yes,No,40,Month-to-month,No,Electronic check,101.85,4086.3,internet_StreamingMovies,Yes
2479-BRAMR,Yes,Male,1,Yes,No,41,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,internet_StreamingMovies,Yes
2482-CZGBB,Yes,Male,0,No,No,10,Month-to-month,Yes,Electronic check,70.0,740.0,internet_StreamingMovies,Yes
2485-ITVKB,Yes,Female,0,Yes,No,2,Month-to-month,Yes,Electronic check,35.1,68.75,internet_StreamingMovies,Yes
2495-INZWQ,Yes,Male,0,No,No,4,Month-to-month,Yes,Electronic check,44.55,174.3,internet_StreamingMovies,Yes
2506-CLAKW,Yes,Female,0,No,No,6,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,internet_StreamingMovies,Yes
2506-TNFCO,Yes,Female,1,Yes,No,1,Month-to-month,Yes,Electronic check,69.55,69.55,internet_StreamingMovies,Yes
2514-GINMM,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,79.5,79.5,internet_StreamingMovies,Yes
2516-VQRRV,Yes,Female,1,No,No,2,Month-to-month,Yes,Mailed check,75.45,158.4,internet_StreamingMovies,Yes
2519-FAKOD,Yes,Male,0,No,Yes,38,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,internet_StreamingMovies,Yes
2528-HFYZX,Yes,Male,1,Yes,No,17,Month-to-month,Yes,Electronic check,76.45,1233.4,internet_StreamingMovies,Yes
2530-ENDWQ,Yes,Female,0,Yes,No,71,Two year,Yes,Bank transfer (automatic),93.7,6585.35,internet_StreamingMovies,Yes
2533-QVMSK,Yes,Male,0,Yes,No,61,Two year,Yes,Electronic check,94.1,5638.3,internet_StreamingMovies,Yes
2568-BRGYX,Yes,Male,0,No,No,4,Month-to-month,Yes,Electronic check,70.2,237.95,internet_StreamingMovies,Yes
2568-OIADY,Yes,Female,0,Yes,No,37,Month-to-month,Yes,Electronic check,99.5,3762.0,internet_StreamingMovies,Yes
2575-GFSOE,Yes,Female,0,Yes,Yes,7,Month-to-month,Yes,Electronic check,69.0,506.9,internet_StreamingMovies,Yes
2592-SEIFQ,Yes,Male,0,No,No,3,Month-to-month,No,Electronic check,24.75,66.95,internet_StreamingMovies,Yes
2606-RMDHZ,Yes,Male,0,No,No,6,Month-to-month,Yes,Credit card (automatic),30.5,208.7,internet_StreamingMovies,Yes
2608-BHKFN,Yes,Female,0,No,No,4,Month-to-month,Yes,Credit card (automatic),70.05,266.9,internet_StreamingMovies,Yes
2609-IAICY,Yes,Female,0,No,No,1,Month-to-month,Yes,Electronic check,77.15,77.15,internet_StreamingMovies,Yes
2612-RANWT,Yes,Female,0,No,No,12,Month-to-month,Yes,Bank transfer (automatic),100.15,1164.3,internet_StreamingMovies,Yes
2612-RRIDN,Yes,Male,0,No,No,4,Month-to-month,Yes,Electronic check,81.0,340.85,internet_StreamingMovies,Yes
2619-WFQWU,Yes,Female,0,No,No,1,Month-to-month,Yes,Mailed check,70.15,70.15,internet_StreamingMovies,Yes
